10000000000.0	-0.02	7.292172203689412e-06	0	0	0	-1.0	1.8842450841019066e-15	-5.502542542648366e-15	7.3251492104426364e-09	0	0.0006997654714591192	6.388198282653242e-11
10000000000.0	-0.018666666666666668	7.816883689853937e-06	0	0	0	-1.0	-2.4572194206629644e-15	-1.0213245024789417e-14	1.017952934516624e-08	0	0.0006997300503826904	4.6405855698850355e-11
10000000000.0	-0.017333333333333333	8.420500590071383e-06	0	0	0	-1.0	-6.037830308933892e-15	7.217770323731442e-16	1.4396543123165497e-08	0	0.0006996860757485239	-2.0970410822372054e-11
10000000000.0	-0.016	9.1208018803706e-06	0	0	0	-1.0	1.9887029715599724e-15	4.770688084137714e-15	2.071425455677502e-08	0	0.0006996303658715375	-1.7122563861025905e-10
10000000000.0	-0.014666666666666666	9.940385560982272e-06	0	0	0	-1.0	1.8454363639089894e-14	-3.999591254505733e-15	3.0256836440944506e-08	0	0.0006995591182159964	-4.869868695204325e-10
10000000000.0	-0.013333333333333334	1.090747831672542e-05	0	0	0	-1.0	4.926925658338919e-16	-2.846087108015204e-16	4.4630916630058944e-08	0	0.0006994657886512724	-1.1010201715631486e-09
10000000000.0	-0.012000000000000002	1.2055323673197435e-05	0	0	0	-1.0	-7.220730025546638e-18	9.444482494618784e-16	6.574454026587062e-08	0	0.0006993410702044676	-2.235311641662458e-09
10000000000.0	-0.010666666666666666	1.3415939069521101e-05	0	0	0	-1.0	1.1124468449318059e-15	-7.214107096543838e-16	9.452867765782776e-08	0	0.0006991701915820425	-4.244041289523196e-09
10000000000.0	-0.009333333333333334	1.4995151098860379e-05	0	0	0	-1.0	9.665106154510846e-17	-3.923715517824254e-16	1.265526871744686e-07	0	0.0006989328269683373	-7.430069512194437e-09
10000000000.0	-0.008000000000000002	1.668973857330891e-05	0	0	0	-1.0	1.4596145535152606e-14	-9.598905128168418e-15	1.394939472350882e-07	0	0.0006986003662774945	-1.1724778058575898e-08
10000000000.0	-0.006666666666666668	1.8052010258394302e-05	0	0	0	-1.0	2.983657147604293e-13	1.18969290177704e-13	6.239203101267961e-08	0	0.0006981579412047957	-1.5192266946366787e-08
10000000000.0	-0.005333333333333333	1.783903957917703e-05	0	0	0	-1.0	1.2046793911168795e-10	3.5269426270168426e-12	-2.8261848217384766e-07	0	0.000697675644429476	-1.0813898215168604e-08
10000000000.0	-0.004000000000000001	1.4239928352024876e-05	0	0	0	-0.9999999999999991	4.141803897200554e-08	-1.5169320447980818e-08	-1.1870736855730707e-06	0	0.0006974403902792342	1.4937690003356982e-08
10000000000.0	-0.002666666666666668	8.015658740074257e-06	0	0	0	-0.9999999998735214	1.1675014093444659e-05	-1.0800515487949283e-05	-2.8911085902417845e-06	0	0.0006977227531465742	6.585119314553831e-08
10000000000.0	-0.0013333333333333329	3.3217861841393873e-06	0	0	0	-0.9999853922642351	0.0019526463023822815	-0.005040082396319003	-7.146615711051521e-06	0	0.0006980349707987125	1.3156207784814522e-07
10000000000.0	0.0	-4.48741413609642e-11	0	0	0	0.0	0.0	-1.0	-0.0006969231966190088	0	4.197769305368161e-06	-7.603270968733345e-11
10000000000.0	0.0013333333333333329	-3.1634235195091883e-06	0	0	0	0.9999853922642351	-0.0019526463023822815	-0.005040082396319003	6.272902748598656e-06	0	0.0006981456243099632	1.0648934732288997e-07
10000000000.0	0.002666666666666668	-8.015274793630217e-06	0	0	0	0.9999999998735214	-1.1675014093444659e-05	-1.0800515487949283e-05	2.889767835807569e-06	0	0.0006977227283738738	6.577270877444937e-08
10000000000.0	0.003999999999999998	-1.4239917405732338e-05	0	0	0	0.9999999999999991	-4.1421482142550866e-08	-1.5167147344726217e-08	1.1870509409299746e-06	0	0.0006974408469136461	1.4920631527412278e-08
10000000000.0	0.005333333333333333	-1.7839040714737974e-05	0	0	0	1.0	-1.2046793911168795e-10	3.5269426270168426e-12	2.8261898361183804e-07	0	0.0006976756526361828	-1.0813394915532057e-08
10000000000.0	0.006666666666666664	-1.805201640286747e-05	0	0	0	1.0	-3.175085941925233e-13	1.2534968733830756e-13	-6.240346245881631e-08	0	0.0006981579771583337	-1.517377079146676e-08
10000000000.0	0.007999999999999998	-1.6689740312336657e-05	0	0	0	1.0	-6.573304444574596e-16	-1.0203573212309325e-14	-1.3949131620835253e-07	0	0.0006986003790308194	-1.1723700212780175e-08
10000000000.0	0.009333333333333334	-1.4995153190196291e-05	0	0	0	1.0	-9.665106154510846e-17	-3.923715517824254e-16	-1.2655120001594766e-07	0	0.0006989328019428523	-7.4281100884656926e-09
10000000000.0	0.010666666666666665	-1.3415940122432427e-05	0	0	0	1.0	-1.3621579581602086e-14	1.5261004366433077e-14	-9.452992878568667e-08	0	0.0006991701934029295	-4.243665431559151e-09
10000000000.0	0.012	-1.2055325739126796e-05	0	0	0	1.0	-3.719202194348476e-15	1.3243102381522808e-14	-6.574125504387104e-08	0	0.0006993410729093494	-2.240665362804893e-09
10000000000.0	0.013333333333333334	-1.0907478520490094e-05	0	0	0	1.0	-4.926925658338919e-16	-2.846087108015204e-16	-4.4629736740444914e-08	0	0.0006994658264645445	-1.1020923583355274e-09
10000000000.0	0.014666666666666665	-9.940383411248085e-06	0	0	0	1.0	-1.0260488730865991e-15	-7.951216881022232e-16	-3.02546595018792e-08	0	0.0006995591205076042	-4.887283366945172e-10
10000000000.0	0.016	-9.120802544683352e-06	0	0	0	1.0	-1.9887029715599724e-15	4.770688084137714e-15	-2.0713036075793312e-08	0	0.0006996304185222724	-1.6966819617558668e-10
10000000000.0	0.017333333333333336	-8.420501663958603e-06	0	0	0	1.0	-8.922902765501276e-15	1.46459323275936e-14	-1.4395625209577492e-08	0	0.000699686004213237	-2.438258624057499e-11
10000000000.0	0.018666666666666665	-7.816883689836365e-06	0	0	0	1.0	1.1642533881350164e-15	-1.1022655676414044e-15	-1.0179486839644376e-08	0	0.0006997300503792921	4.619517380348316e-11
10000000000.0	0.02	-7.2921713519748665e-06	0	0	0	1.0	-1.8842450841019066e-15	-5.502542542648366e-15	-7.3252217927051924e-09	0	0.0006997654830545082	6.421283829282532e-11
Hk1 	 Hk12 	 Hdamp 	 etaD 	 etaF 	 t 	 freq 	 Js 	 Rahe 	 Rphe 	 Ramr 	 cross_section
0.0	0.0	329.105723308158	0.1	-0.02	1e-09	100000000.0	1	1	0.01	1	7e-14
